"time","X","Y","Z","c2"
1489,0.000674289222277414,0.101332827380861,0.0179531781199033,0.06
1490,0.00120691744320109,0.0681687065160574,0.0178867365995791,0.06
1491,0.00247448325824004,0.0460503746457629,0.0177981593240576,0.06
1492,0.00554748812953729,0.0314200568879615,0.0176939697784813,0.06
1493,0.0131470578198378,0.0219581096427868,0.0175793317489912,0.06
1494,0.0320208006336365,0.0162377075797366,0.0174582470702835,0.06
1495,0.0775644739428107,0.0135726239042117,0.0173339427591916,0.06
1496,0.17761977347454,0.014124001939141,0.0172094345630307,0.06
1497,0.355568069849061,0.0195021492589927,0.0170884641393364,0.06
1498,0.575115165810025,0.0343433774413123,0.0169772511861469,0.06
1499,0.740069746533019,0.0697389551510124,0.0168874691086567,0.06
1500,0.791581596232681,0.1498624440754,0.0168394454019441,0.06
1501,0.711072697059889,0.320194692375606,0.0168599683230181,0.06
1502,0.456695103349101,0.62409253996343,0.0169660386334058,0.06
1503,0.101628653056718,0.856408867555167,0.017139289429932,0.06
1504,0.00783481246166195,0.671440040313004,0.01731634253106,0.06
1505,0.00133674580468515,0.457449842517561,0.0174517095386221,0.06
1506,0.000551892165212744,0.307732203662402,0.0175369090998171,0.06
1507,0.000422144075075916,0.206613138798831,0.0175732864092029,0.06
1508,0.000489718025694167,0.138693550064145,0.017566367421829,0.06
1509,0.000751628249793415,0.0931675287593323,0.0175238258764022,0.06
1510,0.00139118157128545,0.062715399853463,0.0174537629608603,0.06
1511,0.00291635561632923,0.0424284253239658,0.0173635387831065,0.06
1512,0.00663186913176373,0.0290503026210667,0.0172592399628104,0.06
1513,0.0158451268348123,0.0204722111219289,0.0171456462284289,0.06
1514,0.0386674533687739,0.0154299463530871,0.017026469657998,0.06
1515,0.0930342925898324,0.0133958879600044,0.0169047647976372,0.06
1516,0.208606024288773,0.0147635712219149,0.0167835317635145,0.06
1517,0.401356780664021,0.0216060135570232,0.0166667572008835,0.06
1518,0.617574142998727,0.0395519465211926,0.0165613594138229,0.06
1519,0.761111868305902,0.0817758393393173,0.0164803178676924,0.06
1520,0.786382957072352,0.176387681301686,0.0164453550752756,0.06
1521,0.673694932329409,0.373196171364409,0.0164824647918993,0.06
1522,0.378628058358156,0.697533112076072,0.0166030290743552,0.06
1523,0.0596525426840918,0.841735130289146,0.0167790331183163,0.06
1524,0.00494556070015129,0.620969309718521,0.0169452421523735,0.06
1525,0.0010399094976758,0.420846474156956,0.0170672912485742,0.06
1526,0.000499251737936514,0.282911666988252,0.0171401524195283,0.06
1527,0.000422938278411748,0.189927448188229,0.0171662014788931,0.06
1528,0.000525554820003811,0.127504497534796,0.0171514338931136,0.06
1529,0.000844648057199084,0.0856779605458731,0.0171035586183012,0.06
1530,0.00161210727469976,0.0577173635909213,0.017030408427594,0.06
1531,0.00344884562943703,0.0391156159631238,0.0169389321156458,0.06
1532,0.00794413280623085,0.0268948334935792,0.0168347961514065,0.06
1533,0.0191108117448166,0.0191433652592673,0.0167224224240347,0.06
1534,0.046656440180787,0.0147542302628771,0.0166052627984119,0.06
1535,0.111227175046458,0.013365418275687,0.016486231195977,0.06
1536,0.24327922775394,0.0156344902971479,0.0163683547216272,0.06
1537,0.448345747381049,0.0241767850973937,0.0162559341990628,0.06
1538,0.65646029841933,0.045784212353877,0.0161566895562097,0.06
1539,0.776760911472523,0.0960440296391638,0.0160849775166051,0.06
1540,0.775218437313583,0.207406665096477,0.016063680860601,0.06
1541,0.627950404542385,0.43279587448123,0.0161171617438128,0.06
1542,0.296393253502148,0.764987044827792,0.0162503100514864,0.06
1543,0.0338977783582848,0.806897249452478,0.0164255636663218,0.06
1544,0.00327534122817984,0.573050035460573,0.0165800017659365,0.06
1545,0.000839458381992688,0.387115277788954,0.0166891301183229,0.06
1546,0.000463060437854597,0.260110322248113,0.0167503063559933,0.06
1547,0.000430922086288421,0.174609819819201,0.0167667683894404,0.06
1548,0.000570372464569754,0.117236454937514,0.01674487301342,0.06
1549,0.000956261737391713,0.0788079617843416,0.0166922878379768,0.06
1550,0.00187714300677568,0.0531367932095247,0.0166165413303406,0.06
1551,0.0040907568067183,0.0360873134266643,0.0165241705675857,0.06
1552,0.00953188701468057,0.024938138526325,0.0164204404025921,0.06
1553,0.0230597400538419,0.017963174203745,0.0163094416350104,0.06
1554,0.0562279971627198,0.0142093780366526,0.0161943949022458,0.06
1555,0.132454662841449,0.0134911195255397,0.0160781057776549,0.06
1556,0.281488960030893,0.0167693119068063,0.0159636739727369,0.06
1557,0.495509609486069,0.0272956585263395,0.015855789189236,0.06
1558,0.691097375197399,0.0532232660917895,0.0157630767063994,0.06
1559,0.786955813236174,0.11291854844842,0.0157013079486696,0.06
1560,0.757774402152247,0.243499959440189,0.0156941830462462,0.06
1561,0.57332229017655,0.498625790457868,0.0157635290005318,0.06
1562,0.215773044472768,0.818651826903005,0.015906985920299,0.06
1563,0.0193267201392985,0.760582672232301,0.0160782651035939,0.06
1564,0.00227336681442745,0.528171832989764,0.0162205358411851,0.06
1565,0.000701178707934947,0.356063738154112,0.0163172089543386,0.06
1566,0.000439527294209019,0.239165478392923,0.0163673652794005,0.06
1567,0.00044586882878532,0.160547237783831,0.0163749663447615,0.06
1568,0.00062539935766555,0.107813011821583,0.016346630608783,0.06
1569,0.0010899827550979,0.0725062625710219,0.0162899175947292,0.06
1570,0.00219545967630749,0.0489400226675408,0.0162120252726753,0.06
1571,0.0048655842827322,0.0333212882944653,0.0161190826670316,0.06
1572,0.0114531701188695,0.0231664077885546,0.0160159743960752,0.06
1573,0.0278290052270945,0.0169247123313289,0.015906486953967,0.06
1574,0.067651221723442,0.0137960002020148,0.0157936380973856,0.06
1575,0.156995602861088,0.0137863208434579,0.0156801582204706,0.06
1576,0.322887953831065,0.0182078862963801,0.0155692686950462,0.06
1577,0.541769801860588,0.0310593232824383,0.0154661282542399,0.06
1578,0.720995197468434,0.0620835209097634,0.0153803683453786,0.06
1579,0.79164509422183,0.132824619665448,0.015329166250875,0.06
1580,0.733627303674224,0.285237087389068,0.0153365811393458,0.06
1581,0.509614537511678,0.569521866931473,0.0154209784798507,0.06
1582,0.144442746670076,0.850318130527387,0.0155721125919284,0.06
1583,0.0113360228377772,0.709688112056336,0.0157367335357385,0.06
1584,0.00164980565005558,0.486456431359044,0.0158667852191356,0.06
1585,0.000604344749066419,0.327497813287565,0.0159515152002875,0.06
1586,0.000426118966668506,0.219926589877488,0.015991321690057,0.06
1587,0.000467929922988127,0.147636167439253,0.0159907688232956,0.06
1588,0.000692190165216146,0.0991642419615671,0.0159566448919365,0.06
1589,0.00125001092654616,0.0667261625145596,0.0158963451188276,0.06
1590,0.0025779200567553,0.0450959098571368,0.015816718269596,0.06
1591,0.00580119183839833,0.0307973075334383,0.0157234945063221,0.06
1592,0.0137782599211475,0.0215674400850298,0.0156211999836094,0.06
1593,0.0335793251205815,0.0160225198956437,0.0155133436410985,0.06
1594,0.0812188992919943,0.0135167986124087,0.0154027686119945,0.06
1595,0.185067009506769,0.0142683113018004,0.0152921644080879,0.06
1596,0.366918688944007,0.0199985882229779,0.0151849271730634,0.06
1597,0.586074863972357,0.0355824909984482,0.0150867697549481,0.06
1598,0.745832155840157,0.0726149364922203,0.015008422756611,0.06
1599,0.790746659739198,0.156237888670796,0.0149684003674779,0.06
1600,0.702253364599582,0.333114333914192,0.0149905479349291,0.06
1601,0.437332827483415,0.643098564195375,0.0150888667106273,0.06
1602,0.0891295253206543,0.855050454695286,0.0152447405769157,0.06
1603,0.00693092525350174,0.658370263186629,0.015400715776973,0.06
1604,0.00124830652968201,0.447846628123112,0.0155187077169926,0.06
1605,0.000536154150562456,0.301229176229335,0.0155920392746622,0.06
1606,0.00042121693655127,0.202254690454837,0.0156221653050566,0.06
1607,0.000497478729679512,0.135781491741445,0.0156141427217612,0.06
1608,0.00077273315990672,0.0912259452722484,0.015574846521597,0.06
1609,0.001441655052468,0.0614249536749514,0.0155114615109841,0.06
1610,0.0030380455659968,0.0415762005421581,0.0154304744886402,0.06
1611,0.00693153662604144,0.0284971127247788,0.0153372304193528,0.06
1612,0.0165911494804005,0.0201305347837726,0.0152359195134165,0.06
1613,0.0404980518112561,0.015252647586971,0.0151297994961143,0.06
1614,0.0972407352253652,0.0133767440004909,0.0150215670550663,0.06
1615,0.216786543050738,0.014959047986941,0.0149139068049978,0.06
1616,0.412823578757115,0.0221997542234117,0.0148104472598536,0.06
1617,0.627471880472151,0.0410007847064573,0.0147175443992969,0.06
1618,0.765420274658691,0.0851073528056692,0.0146471067135009,0.06
1619,0.784115210800945,0.183680428470329,0.014618842044195,0.06
1620,0.663057264915865,0.38746452718266,0.0146557056873887,0.06
1621,0.35827906395595,0.715237333235902,0.0147664964658359,0.06
1622,0.0518670968804457,0.834605498927492,0.014923999894564,0.06
1623,0.00444016127982037,0.608765007420666,0.0150700519601092,0.06
1624,0.000981892501378238,0.41220121748131,0.0151762726314505,0.06
1625,0.000488464299021726,0.277079082509292,0.0152387730875591,0.06
1626,0.000423844522213319,0.186021763278745,0.0152598822848783,0.06
1627,0.000535207190195107,0.12489606520674,0.0152450485303416,0.06
1628,0.000869425778025462,0.0839397338121417,0.0152011594502803,0.06
1629,0.00167122129672776,0.0565630255825037,0.0151351513826331,0.06
1630,0.00359203936862336,0.0383551367986856,0.0150531444963743,0.06
1631,0.00829812536637356,0.0264043620047783,0.0149601135739919,0.06
1632,0.0199916499957766,0.0188464244803158,0.0148599362794192,0.06
1633,0.0487999986740461,0.0146127253163637,0.0147556451809105,0.06
1634,0.116033909397671,0.0133833662943009,0.0146498186961666,0.06
1635,0.252134493466992,0.0158859141181203,0.0145451748389413,0.06
1636,0.459680416194848,0.0248813398008937,0.0144456368018347,0.06
1637,0.665160305370672,0.0474739709526573,0.0143582950637396,0.06
1638,0.779660911906427,0.0998946479118098,0.0142962923358638,0.06
1639,0.771517486353803,0.215710467902211,0.0142802995695376,0.06
1640,0.615442415895332,0.448308318984966,0.0143316244333554,0.06
1641,0.276285017466597,0.779701861617539,0.0144531171138287,0.06
1642,0.0295049309397091,0.7963708114974,0.0146091912815644,0.06
1643,0.00298226785862855,0.561846605243701,0.0147446374063179,0.06
1644,0.000800478171107621,0.379342905346345,0.014839457277293,0.06
1645,0.000455888810511737,0.254880097209989,0.0148917088474548,0.06
1646,0.00043347093960554,0.1711099320761,0.0149044544131593,0.06
1647,0.000582075861467256,0.114900113490938,0.0148834402307581,0.06
1648,0.000985300211211995,0.0772518615718051,0.0148355006434145,0.06
1649,0.00194645980407511,0.05210457179018,0.0147672945408633,0.06
1650,0.00425940199390901,0.0354092330178977,0.0146845758215141,0.06
1651,0.00994990312624558,0.024504308081525,0.0145919663831598,0.06
1652,0.0240986580239594,0.0177072905346375,0.0144930549938293,0.06
1653,0.058729175172637,0.0141020507572968,0.0143906745112925,0.06
1654,0.137899618047012,0.0135472516958037,0.0142873138130545,0.06
1655,0.290919289538126,0.0170826528937848,0.0141857652979333,0.06
1656,0.506461439463906,0.0281268559601435,0.014090314018444,0.06
1657,0.698518954252688,0.0551895921382334,0.0140088762652133,0.06
1658,0.78849826419715,0.11735824539796,0.0139558530559868,0.06
1659,0.752617200347092,0.252900809196938,0.0139525507368794,0.06
1660,0.558950756465171,0.51512530254913,0.0140178223926923,0.06
1661,0.197621092151978,0.828489740173263,0.0141479264492175,0.06
1662,0.0169604973893399,0.748700094255688,0.0142998207060016,0.06
1663,0.00209702483101106,0.517982250704911,0.0144244007595463,0.06
1664,0.000674498354315954,0.349082232055428,0.0145082445734611,0.06
1665,0.000435112641882817,0.234476051937332,0.0145508380713157,0.06
1666,0.000449994286697811,0.157411169819868,0.0145558590604946,0.06
1667,0.00063937683525451,0.105720360452093,0.0145292650347846,0.06
1668,0.00112394518962999,0.0711133764586513,0.0144777809331917,0.06
1669,0.00227677018175413,0.0480172973086605,0.0144077664816939,0.06
1670,0.00506436444179503,0.0327172789171119,0.0143246138733914,0.06
1671,0.0119469472388977,0.0227838613217751,0.0142326112185874,0.06
1672,0.0290523925699479,0.0167067176751062,0.0141350821157754,0.06
1673,0.070556363433571,0.0137217578885371,0.0140346847559099,0.06
1674,0.163101858800273,0.0138824368338731,0.0139338479758655,0.06
1675,0.332752283278566,0.0185904395873274,0.0138354827301837,0.06
1676,0.552105133019825,0.0320355904512421,0.0137443078193303,0.06
1677,0.727105790139292,0.064366928329343,0.0136691531840358,0.06
1678,0.79187583538554,0.137929212001953,0.0136256587056828,0.06
1679,0.726969995390064,0.295803255483483,0.01363533650634,0.06
1680,0.493510127162305,0.586527445634981,0.0137137677504744,0.06
1681,0.129957600450815,0.853905171832949,0.0138500857745103,0.06
1682,0.0100668128696161,0.697709174810641,0.0139955676902402,0.06
1683,0.00153985595471562,0.477237891526524,0.014109291282831,0.06
1684,0.000585895981640304,0.321230305929032,0.014182621214164,0.06
1685,0.000423890728641786,0.215722479165265,0.0142161505372934,0.06
1686,0.000473601977478451,0.144826079853696,0.0142140681950368,0.06
1687,0.000708724558314757,0.0972899668725896,0.0141824639799145,0.06
1688,0.00128973164309659,0.0654795795339956,0.0141279054332377,0.06
1689,0.00267335668419636,0.0442713995029346,0.0140564382352339,0.06
1690,0.00603547531895785,0.0302599229656534,0.0139731021278317,0.06
1691,0.014361347629119,0.0212314458651904,0.0138818707681621,0.06
1692,0.0350171460530079,0.0158397503315107,0.0137858262004898,0.06
1693,0.0845753010241618,0.0134750476540291,0.0136874769203749,0.06
1694,0.191835765530913,0.0144070036780997,0.0135892223621075,0.06
1695,0.377038865781405,0.0204591254713098,0.0134941398423362,0.06
1696,0.595593273208728,0.0367251609278487,0.0134074579880124,0.06
1697,0.750636570702321,0.0752611780210948,0.0133390001446158,0.06
1698,0.78969888340305,0.162087768336322,0.0133055698389688,0.06
1699,0.694038617543635,0.344879322860552,0.013328356017182,0.06
1700,0.41985465701628,0.659814570429101,0.0134188807877485,0.06
1701,0.079114452875295,0.852435717042265,0.0135587662663346,0.06
1702,0.00623595374443638,0.646930808404792,0.0136962303091758,0.06
1703,0.00117761709910483,0.439532459529246,0.0137992718247474,0.06
1704,0.00052338937658463,0.295604856869043,0.0138625762756494,0.06
1705,0.000420798914133845,0.198485965401847,0.0138876335307163,0.06
1706,0.000504748300722706,0.133263641870427,0.0138790485487415,0.06
1707,0.000792178874412585,0.0895473342724589,0.0138429714952839,0.06
1708,0.00148812190324546,0.0603094596154343,0.0137857740058114,0.06
1709,0.00315019805959738,0.0408398565066153,0.0137131778013799,0.06
1710,0.00720797229126956,0.0280197754321923,0.0136298827949489,0.06
1711,0.0172793040028715,0.0198369383331221,0.0135395683448497,0.06
1712,0.0421837107172937,0.0151028906072204,0.0134450981799337,0.06
1713,0.101093932694257,0.013367411284008,0.0133488560081615,0.06
1714,0.224191178726679,0.0151437713867008,0.0132532440771131,0.06
1715,0.422992484651364,0.0227486888594477,0.0131615578979699,0.06
1716,0.636017429971218,0.0423344266195958,0.013079615199184,0.06
1717,0.768948286838177,0.088167703690497,0.0130182984407509,0.06
1718,0.781804690301926,0.190358068930068,0.0129954314518264,0.06
1719,0.653226602955392,0.400403587837233,0.0130312638343214,0.06
1720,0.340148240582134,0.730477205270094,0.0131325349700389,0.06
1721,0.0457879559551531,0.827371355890706,0.0132732288112206,0.06
1722,0.00404716127209586,0.598136435369616,0.0134016789825012,0.06
1723,0.000935110254055179,0.404717207698067,0.0134943145042432,0.06
1724,0.000479729247803201,0.272033380703338,0.0135480999873531,0.06
1725,0.000424996255305472,0.182643526359049,0.0135652711930513,0.06
1726,0.000544170250335383,0.122640060839226,0.0135507609713449,0.06
1727,0.000892217698952306,0.0824364766719316,0.0135107164149551,0.06
1728,0.00172558902006998,0.0555649228794577,0.0134512810503333,0.06
1729,0.00372384415461765,0.0376979494626291,0.0133778501214876,0.06
1730,0.00862423718841706,0.0259812012799439,0.0132947972359374,0.06
1731,0.0208029858030827,0.0185915923220031,0.0132055282839848,0.06
1732,0.050770009070861,0.0144942291382213,0.0131127116601688,0.06
1733,0.120424011493339,0.0134069372464367,0.0130186312533314,0.06
1734,0.260115281965821,0.0161210737942148,0.012925726486793,0.06
1735,0.469678267613537,0.025530942386044,0.0128375670834972,0.06
1736,0.672625884763409,0.0490267475766915,0.0127606407998525,0.06
1737,0.78195515102492,0.103426024862633,0.012706933423712,0.06
1738,0.767939716062373,0.223296801268156,0.0126950667651255,0.06
1739,0.603959047742355,0.462302741002679,0.0127436688211838,0.06
1740,0.25869428658635,0.791910063035737,0.0128540570790794,0.06
1741,0.0261170643323351,0.786617097837867,0.0129928963273715,0.06
1742,0.00275179282077908,0.552114152722896,0.0131118270152558,0.06
1743,0.000768824959170424,0.372614303125378,0.0131943980306156,0.06
1744,0.000450151395787783,0.250354343323947,0.013239182732409,0.06
1745,0.000436047550474735,0.168081833959272,0.0132490438066206,0.06
1746,0.000592884426046953,0.112878838887604,0.0132291610170813,0.06
1747,0.0010119669025225,0.0759057473888766,0.0131856215961244,0.06
1748,0.00201014517839653,0.0512118534928483,0.0131243172971422,0.06
1749,0.0044145113034931,0.0348231933610344,0.0130503178192338,0.06
1750,0.0103345606507965,0.0241301175371376,0.0129676863742425,0.06
1751,0.0250541360912656,0.0174880833810497,0.0128795763370342,0.06
1752,0.061023075607887,0.0140134835406069,0.0127884831405606,0.06
1753,0.142857161608297,0.0136048050798939,0.0126966164217648,0.06
1754,0.29938011695581,0.0173737154347821,0.012606489568856,0.06
1755,0.516070270956621,0.0288914630001671,0.0125220068199964,0.06
1756,0.704844341093065,0.056993621473403,0.0124504062708391,0.06
1757,0.789603646436964,0.121423048317136,0.012404790812849,0.06
1758,0.747747971863485,0.261468512434206,0.0124042709976874,0.06
1759,0.545840348878754,0.529910073496146,0.0124651348525041,0.06
1760,0.182132234462777,0.836043843578243,0.0125827301605896,0.06
1761,0.015137575023115,0.738066502133989,0.0127173692583143,0.06
1762,0.00195677353177174,0.509141931443068,0.0128266139416462,0.06
1763,0.000652734680378761,0.343037602565091,0.0128995056969146,0.06
1764,0.000431668269471348,0.230417256221913,0.0129358141734182,0.06
1765,0.000453950242020292,0.154697101374763,0.0129389279723553,0.06
1766,0.000652235539553278,0.103909439133827,0.0129141982265865,0.06
1767,0.00115508699791626,0.0699081480046849,0.0128676047643021,0.06
1768,0.00235138847229925,0.0472191095772771,0.0128047695647763,0.06
1769,0.00524697387746987,0.0321952242780801,0.0127304418002499,0.06
1770,0.0124007538572542,0.0224540463518141,0.0126483913019227,0.06
1771,0.0301757589168373,0.0165204398215067,0.0125615399277779,0.06
1772,0.0732149730569772,0.0136622444916003,0.0124722323002562,0.06
1773,0.16864311408984,0.0139756822083888,0.0123826300549558,0.06
1774,0.341561154723128,0.0189440508204509,0.0122953602555862,0.06
1775,0.561125481330105,0.0329318550372595,0.0122147260241735,0.06
1776,0.732271093851173,0.0664586289968632,0.0121487922836597,0.06
1777,0.791831167784452,0.14259472220746,0.0121117522543515,0.06
1778,0.720768417249833,0.305406017848446,0.0121228062289381,0.06
1779,0.478924472981116,0.601624853009963,0.0121951824559711,0.06
1780,0.117963754252617,0.85582046283282,0.0123178112159852,0.06
1781,0.00908331895337667,0.687157763303501,0.012446389845795,0.06
1782,0.0014516334967554,0.469244913425245,0.0125459957479942,0.06
1783,0.000570800795799406,0.31580304613635,0.0126096239096033,0.06
1784,0.000422285230808623,0.212082861589587,0.0126379824145231,0.06
1785,0.000478924723276632,0.14239352034203,0.0126348953368121,0.06
1786,0.000723895878783043,0.0956676023834724,0.0126058170061398,0.06
1787,0.00132612072435812,0.0644006994700796,0.0125565788876912,0.06
1788,0.00276086900836807,0.0435580557598085,0.0124925211457946,0.06
1789,0.0062504938177587,0.0297954618833027,0.0124180814730784,0.06
1790,0.0148965589142049,0.0209419500175997,0.012336753518967,0.06
1791,0.0363352585679759,0.0156841372923537,0.0122512484673868,0.06
1792,0.0876396148227913,0.013444152970709,0.0121637822124332,0.06
1793,0.197956682490796,0.0145383547354209,0.0120764957462934,0.06
1794,0.386033204337719,0.0208832509150329,0.0119921727809446,0.06
1795,0.603857322234412,0.0377723244076421,0.0119155832381985,0.06
1796,0.754652353438949,0.0776815764588258,0.0118556872634635,0.06
1797,0.788530837987051,0.167424842632486,0.0118276902448958,0.06
1798,0.686453531457032,0.355537125115107,0.0118503972997527,0.06
1799,0.404168314433654,0.674455967171035,0.0119332905494954,0.06
1800,0.0710596376469559,0.849087426322508,0.0120585787365252,0.06
1801,0.00569256966361968,0.636931202399493,0.0121797944263853,0.06
1802,0.00112039331552771,0.432325725997776,0.0122699394349616,0.06
1803,0.000512945818326782,0.29073372231228,0.0123247410050191,0.06
1804,0.000420734316297191,0.195222522131231,0.0123456733335663,0.06
1805,0.000511490949658009,0.131083520318659,0.0123369132705715,0.06
1806,0.000809982402590973,0.0880940079887488,0.012303956068974,0.06
1807,0.00153064328691078,0.0593438064085577,0.0122524523355628,0.06
1808,0.00325292802881064,0.0402027065388,0.0121874528606698,0.06
1809,0.00746138654451107,0.0276072525508596,0.012113095331281,0.06
1810,0.0179100941750667,0.0195841979146536,0.0120326152240857,0.06
1811,0.0437263440579409,0.0149760735769751,0.0119485335735157,0.06
1812,0.10460319357599,0.0133651536209748,0.0118629595769845,0.06
1813,0.230862169261632,0.0153164088118082,0.0117780424190623,0.06
1814,0.43198704234336,0.0232527570341651,0.0116967690192843,0.06
1815,0.643397701330612,0.0435546045463627,0.0116244466103652,0.06
1816,0.771844550048463,0.0909626531403715,0.0115709853608845,0.06
1817,0.779524155883948,0.196438649810941,0.0115524625755019,0.06
1818,0.644209574604759,0.412079356269041,0.0115867297495752,0.06
1819,0.324077813296482,0.743544918530589,0.0116788971459039,0.06
1820,0.0409967439070384,0.820343152733572,0.0118044052162145,0.06
1821,0.00373679443069834,0.588881075432906,0.0119174762491251,0.06
1822,0.00089696934231147,0.398230678782669,0.0119984196204011,0.06
1823,0.000472602520940974,0.26766260837672,0.0120448462231232,0.06
1824,0.000426280599805478,0.179717570809009,0.0120588700221039,0.06
1825,0.000552425872612297,0.120686244139145,0.0120449438965198,0.06
1826,0.000913055671666196,0.0811346762357017,0.0120085493644994,0.06
1827,0.00177529694147237,0.0547007458223107,0.0119551289789194,0.06
1828,0.00384445187118087,0.0371292394925594,0.0118894429700969,0.06
1829,0.0089228105433245,0.0256155666056361,0.0118153412600125,0.06
1830,0.0215456957632908,0.0183724965754662,0.011735819664449,0.06
1831,0.0525696568836158,0.0143947341168588,0.0116532293350394,0.06
1832,0.124411572384693,0.0134338355897598,0.0115695949274344,0.06
1833,0.26727725734691,0.0163390259948431,0.0114871046148328,0.06
1834,0.478479291024339,0.026126030511102,0.0114089988013386,0.06
1835,0.679037770901689,0.050445240835015,0.0113411936522681,0.06
1836,0.783771004685276,0.106646262268097,0.0112945837757303,0.06
1837,0.764539682426489,0.230190429512271,0.0112859070194275,0.06
1838,0.59348680876879,0.474868885071913,0.0113314491314908,0.06
1839,0.243371596504772,0.801995098609486,0.0114313994405592,0.06
1840,0.0234699123310874,0.777718483691074,0.0115548125620642,0.06
1841,0.00256783363128781,0.543655892326048,0.0116593624886024,0.06
1842,0.000742887138127368,0.366782441111635,0.0117314163884375,0.06
1843,0.000445521838050824,0.246433273240921,0.0117699288695545,0.06
1844,0.000438573614099267,0.165458620112129,0.0117775522184662,0.06
1845,0.00060279577994764,0.111127931503617,0.011758944890823,0.06
1846,0.00103631081567588,0.0747398101893274,0.0117195257804681,0.06
1847,0.00206831340024726,0.0504387997304498,0.0116645097803102,0.06
1848,0.00455631707893253,0.0343160331986118,0.0115983679620968,0.06
1849,0.0106863770318536,0.0238068983674131,0.011524676944846,0.06
1850,0.0259275484770136,0.0172999424161632,0.011446211458507,0.06
1851,0.0631145639493171,0.013940208598934,0.0113651724854534,0.06
1852,0.147347345347634,0.0136618977182447,0.0112835228822751,0.06
1853,0.30694210200795,0.0176419513130384,0.0112035228015851,0.06
1854,0.524488881971506,0.0295904878534777,0.0111287201763109,0.06
1855,0.710243326145768,0.0586392277861599,0.011065710705661,0.06
1856,0.790378500003927,0.125123985558073,0.0110263794016877,0.06
1857,0.743204421894646,0.269236153092999,0.0110278358080908,0.06
1858,0.533953251968797,0.543101080275952,0.0110841618632422,0.06
1859,0.168950383544228,0.841777011798765,0.0111901578578746,0.06
1860,0.0137121809241738,0.728612524644602,0.0113094746791424,0.06
1861,0.00184388541661004,0.501466590533104,0.0114054013046035,0.06
1862,0.000634828295160162,0.337798238655009,0.011468913618316,0.06
1863,0.000428970316215727,0.2269001543749,0.0114999775347683,0.06
1864,0.000457683543639337,0.152345467580483,0.0115016964925499,0.06
1865,0.000663988188629057,0.1023404710515,0.0114788687179686,0.06
1866,0.00118348467510501,0.0688640656760086,0.0114368098526027,0.06
1867,0.00241946719865123,0.0465278229128305,0.0113804922152693,0.06
1868,0.00541373213802132,0.0317434384305084,0.0113141029047347,0.06
1869,0.0128153270660354,0.0221692887919356,0.0112409603591403,0.06
1870,0.0312011470178935,0.0163609521285286,0.0111636368072034,0.06
1871,0.0756341772819982,0.0136144830873475,0.0110842026641651,0.06
1872,0.173646818606863,0.0140645685325138,0.0110045823594714,0.06
1873,0.34940134241903,0.0192685870843979,0.0109271436728118,0.06
1874,0.568991615914473,0.0337497893833995,0.0108557996210982,0.06
1875,0.73664615739098,0.068363937102402,0.0107978920419212,0.06
1876,0.791597864193203,0.146835816913085,0.0107662648282975,0.06
1877,0.715043896420531,0.31408943173373,0.0107780314489086,0.06
1878,0.465787522966329,0.614976190881142,0.0108444367200547,0.06
1879,0.108027740893399,0.856541283442345,0.0109545156230866,0.06
1880,0.008309511397659,0.677889103764736,0.0110681816213592,0.06
1881,0.00138001600707759,0.462308907156642,0.0111555541763628,0.06
1882,0.000558352478140771,0.311098384269038,0.0112108977855754,0.06
1883,0.000421142827855422,0.208928483921343,0.0112349794051121,0.06
1884,0.000483865893672085,0.140285453852551,0.0112312750160506,0.06
1885,0.000737732124167445,0.0942617432959292,0.0112046634362857,0.06
1886,0.00135926875694506,0.0634659276830223,0.011160322136709,0.06
1887,0.00284065381240589,0.0429401978542186,0.0111029709920452,0.06
1888,0.0064466755839906,0.0293935505568929,0.0110365217242841,0.06
1889,0.0153849204201759,0.0206921661050013,0.0109640499419247,0.06
1890,0.0375365848637977,0.0155513691338453,0.010887943767525,0.06
1891,0.090421906706965,0.0134215884092642,0.0108101625869229,0.06
1892,0.203466142810074,0.0146612573077432,0.0107326168188965,0.06
1893,0.394004042410721,0.0212712727346334,0.0106578204476799,0.06
1894,0.611030440729683,0.0387264370662856,0.0105901121317762,0.06
1895,0.758017220854638,0.0798832146700977,0.0105376385165327,0.06
1896,0.787310835754693,0.172268302420514,0.010514123814814,0.06
1897,0.679503217243813,0.365145492947225,0.0105362433906566,0.06
1898,0.390160608473945,0.687236559259052,0.0106118062017111,0.06
1899,0.0645483586183546,0.845378129601322,0.0107238456963867,0.06
1900,0.00526156495042951,0.628198595220557,0.0108307988632884,0.06
1901,0.00107357720625812,0.426073648974617,0.0109097916458672,0.06
1902,0.000504336539794426,0.286510707694145,0.0109573569448188,0.06
1903,0.000420908930320529,0.192393737433567,0.0109749197112601,0.06
1904,0.000517692094542522,0.129193900383547,0.0109662563360644,0.06
1905,0.000826187643568458,0.0868344516232509,0.0109362722925869,0.06
1906,0.00156933628012898,0.0585070047980475,0.0108899791578246,0.06
1907,0.00334649000528415,0.0396508094989109,0.0108318387257527,0.06
1908,0.00769234686656933,0.0272503384039281,0.0107654976833562,0.06
1909,0.0184849284253056,0.0193663208925651,0.0106938048652586,0.06
1910,0.0451300292967002,0.0148684403916797,0.0106189824332697,0.06
1911,0.10778221977257,0.0133678647739964,0.0105428982432522,0.06
1912,0.236846505321575,0.01547622814466,0.0104674745032947,0.06
